enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target,training_hours_range
4980,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,S,Pvt Ltd,123.0,0.0,101-200
7951,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,No Major,10.0,M,,292.0,0.0,201-350
15106,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,STEM,1.0,,,7.0,0.0,0-50
15211,city_11,0.55,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,23.0,1.0,0-50
4635,city_136,0.897,Male,No relevent experience,,,,1.0,,,24.0,0.0,0-50
17529,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Pvt Ltd,48.0,1.0,0-50
8852,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4.0,S,Pvt Ltd,188.0,0.0,101-200
1794,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Public Sector,42.0,0.0,0-50
13720,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,,16.0,S,Pvt Ltd,,0.0,
11292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,156.0,1.0,101-200
24062,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,M,Funded Startup,103.0,1.0,101-200
33188,city_105,0.794,Other,No relevent experience,no_enrollment,Masters,STEM,1.0,,,,0.0,
22896,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,6.0,S,Early Stage Startup,74.0,1.0,51-100
17781,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,M,Pvt Ltd,39.0,0.0,0-50
10602,city_16,0.91,Not specified,Has relevent experience,Full time course,Masters,STEM,5.0,S,,92.0,0.0,51-100
28433,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12.0,M,Pvt Ltd,96.0,0.0,51-100
27490,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,70.0,0.0,51-100
31489,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,S,Pvt Ltd,,0.0,
15297,city_103,0.92,Not specified,No relevent experience,Full time course,,,0.0,,,34.0,0.0,0-50
21585,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,Other,3.0,S,Pvt Ltd,51.0,0.0,51-100
11651,city_23,0.899,Not specified,Has relevent experience,,High School,,3.0,,,21.0,0.0,0-50
26674,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,L,Pvt Ltd,6.0,0.0,0-50
13870,city_36,0.893,Male,Has relevent experience,Full time course,High School,,9.0,,,68.0,0.0,51-100
24222,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,9.0,M,Public Sector,90.0,0.0,51-100
24054,city_21,0.624,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,S,Pvt Ltd,71.0,1.0,51-100
15241,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,Other,9.0,M,,4.0,0.0,0-50
14204,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Early Stage Startup,145.0,0.0,101-200
18130,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,Humanities,3.0,S,Pvt Ltd,9.0,0.0,0-50
28603,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,26.0,0.0,0-50
23984,city_75,0.939,Male,Has relevent experience,no_enrollment,High School,,4.0,L,Public Sector,42.0,0.0,0-50
26129,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,18.0,,,45.0,1.0,0-50
16438,city_136,0.897,Not specified,No relevent experience,no_enrollment,Phd,STEM,12.0,,,53.0,0.0,51-100
18892,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,15.0,S,Pvt Ltd,166.0,0.0,101-200
3498,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,20.0,M,Pvt Ltd,72.0,0.0,51-100
32720,city_145,0.555,Female,Has relevent experience,Part time course,Masters,STEM,20.0,L,NGO,135.0,1.0,101-200
4828,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6.0,M,NGO,138.0,1.0,101-200
29201,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,M,Pvt Ltd,31.0,0.0,0-50
33126,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,25.0,0.0,0-50
11950,city_75,0.939,Not specified,Has relevent experience,no_enrollment,Masters,STEM,2.0,L,Pvt Ltd,28.0,0.0,0-50
24127,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,8.0,0.0,0-50
13149,city_103,0.92,Male,No relevent experience,,,,1.0,,,12.0,0.0,0-50
23157,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,32.0,0.0,0-50
18791,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,3.0,M,Pvt Ltd,77.0,1.0,51-100
2181,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,,Pvt Ltd,162.0,0.0,101-200
23931,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,10.0,,,53.0,0.0,51-100
16466,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,S,Early Stage Startup,12.0,0.0,0-50
33358,city_159,0.843,Female,Has relevent experience,no_enrollment,Masters,STEM,7.0,S,Pvt Ltd,6.0,1.0,0-50
17268,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,31.0,0.0,0-50
31935,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,M,,5.0,0.0,0-50
24091,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,M,Public Sector,66.0,1.0,51-100
6060,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Phd,STEM,20.0,M,NGO,184.0,0.0,101-200
9337,city_126,0.479,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,,Public Sector,4.0,0.0,0-50
15998,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,,,17.0,,,182.0,0.0,101-200
21129,city_160,0.92,Not specified,No relevent experience,no_enrollment,Masters,STEM,8.0,L,Pvt Ltd,113.0,0.0,101-200
3223,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,94.0,0.0,51-100
28211,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,Humanities,10.0,M,Pvt Ltd,39.0,0.0,0-50
18999,city_83,0.923,Not specified,No relevent experience,Full time course,Graduate,STEM,2.0,M,NGO,61.0,0.0,51-100
21176,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,103.0,0.0,101-200
32958,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,7.0,0.0,0-50
23835,city_103,0.92,Not specified,No relevent experience,no_enrollment,Graduate,No Major,3.0,L,Pvt Ltd,28.0,0.0,0-50
25327,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Pvt Ltd,80.0,0.0,51-100
27678,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3.0,L,Pvt Ltd,11.0,0.0,0-50
23741,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,S,Pvt Ltd,,1.0,
28820,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,M,Pvt Ltd,32.0,1.0,0-50
17500,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Pvt Ltd,19.0,0.0,0-50
14295,city_160,0.92,Male,Has relevent experience,no_enrollment,Primary School,,9.0,S,NGO,,0.0,
32617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,Pvt Ltd,110.0,0.0,101-200
893,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,20.0,M,Pvt Ltd,90.0,0.0,51-100
17725,city_103,0.92,Not specified,Has relevent experience,Full time course,Masters,STEM,8.0,L,Pvt Ltd,80.0,0.0,51-100
28991,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,M,,17.0,1.0,0-50
10175,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,20.0,0.0,0-50
1783,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,L,Pvt Ltd,56.0,0.0,51-100
14496,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,L,Pvt Ltd,109.0,0.0,101-200
9147,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,M,Pvt Ltd,118.0,0.0,101-200
17370,city_19,0.682,Not specified,No relevent experience,no_enrollment,Graduate,STEM,2.0,,,72.0,1.0,51-100
22997,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,L,Pvt Ltd,,0.0,
31011,city_73,0.754,Not specified,No relevent experience,no_enrollment,Graduate,STEM,9.0,L,Public Sector,15.0,0.0,0-50
20828,city_61,0.913,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,3.0,,,28.0,0.0,0-50
2991,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,48.0,0.0,0-50
30340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Early Stage Startup,9.0,0.0,0-50
7160,city_103,0.92,Male,No relevent experience,Full time course,High School,,4.0,,,111.0,1.0,101-200
9448,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,S,Pvt Ltd,28.0,0.0,0-50
12062,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,20.0,,,17.0,1.0,0-50
18498,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,L,Pvt Ltd,109.0,0.0,101-200
9485,city_104,0.924,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,L,Pvt Ltd,35.0,0.0,0-50
25817,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Funded Startup,3.0,0.0,0-50
25834,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,1.0,,,192.0,0.0,101-200
22816,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Arts,20.0,S,Pvt Ltd,136.0,0.0,101-200
27753,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,34.0,0.0,0-50
15597,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,,,48.0,0.0,0-50
23247,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,4.0,S,Funded Startup,94.0,0.0,51-100
4124,city_67,0.855,Male,No relevent experience,,High School,,7.0,,,18.0,0.0,0-50
9598,city_118,0.722,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,,,1.0,
19454,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Funded Startup,172.0,1.0,101-200
14642,city_36,0.893,Male,No relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,166.0,0.0,101-200
3438,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,M,Pvt Ltd,28.0,1.0,0-50
12474,city_114,0.926,Not specified,No relevent experience,no_enrollment,Masters,Other,15.0,M,Pvt Ltd,42.0,0.0,0-50
10669,city_136,0.897,Not specified,No relevent experience,Full time course,Graduate,STEM,0.0,,,18.0,1.0,0-50
23609,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,L,Pvt Ltd,18.0,0.0,0-50
32614,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,9.0,0.0,0-50
4568,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,2.0,S,Pvt Ltd,62.0,0.0,51-100
12469,city_45,0.89,Male,Has relevent experience,no_enrollment,Primary School,,7.0,S,Pvt Ltd,20.0,0.0,0-50
13864,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,M,Pvt Ltd,51.0,0.0,51-100
365,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,S,Pvt Ltd,16.0,0.0,0-50
6525,city_21,0.624,Not specified,No relevent experience,Full time course,Graduate,STEM,5.0,,,16.0,0.0,0-50
26682,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,108.0,0.0,101-200
19560,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,,,326.0,1.0,201-350
33255,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,,,10.0,1.0,0-50
32882,city_103,0.92,Male,No relevent experience,Full time course,High School,,5.0,,,53.0,0.0,51-100
21225,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Funded Startup,17.0,0.0,0-50
18441,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,56.0,1.0,51-100
33049,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,,0.0,
7710,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,17.0,S,Pvt Ltd,14.0,0.0,0-50
11323,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7.0,,,16.0,0.0,0-50
32733,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,,1.0,
25690,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,,,57.0,1.0,51-100
12503,city_9,0.743,Female,No relevent experience,Full time course,High School,,4.0,,,,0.0,
12310,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2.0,M,,10.0,0.0,0-50
15250,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,L,Pvt Ltd,127.0,0.0,101-200
13277,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,26.0,0.0,0-50
30041,city_149,0.6890000000000001,Male,No relevent experience,Full time course,High School,,1.0,,,30.0,1.0,0-50
22238,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16.0,S,Pvt Ltd,,0.0,
9180,city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,7.0,M,Pvt Ltd,34.0,0.0,0-50
2015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,,,48.0,1.0,0-50
3758,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,,10.0,0.0,0-50
31014,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,L,Pvt Ltd,62.0,0.0,51-100
2311,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,Pvt Ltd,17.0,0.0,0-50
16796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,M,Pvt Ltd,54.0,0.0,51-100
26094,city_114,0.926,Not specified,No relevent experience,Full time course,Graduate,STEM,8.0,,,9.0,0.0,0-50
13138,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,144.0,0.0,101-200
32165,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,20.0,S,Pvt Ltd,42.0,0.0,0-50
13547,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,4.0,M,Pvt Ltd,44.0,0.0,0-50
10756,city_61,0.913,Not specified,Has relevent experience,Part time course,Graduate,STEM,8.0,S,Pvt Ltd,28.0,0.0,0-50
13583,city_36,0.893,Not specified,No relevent experience,no_enrollment,High School,,15.0,S,Pvt Ltd,46.0,0.0,0-50
23623,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,,,25.0,0.0,0-50
9001,city_146,0.735,Not specified,Has relevent experience,Full time course,Graduate,STEM,3.0,M,,18.0,0.0,0-50
16787,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,M,Pvt Ltd,154.0,0.0,101-200
5775,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,3.0,S,Pvt Ltd,25.0,0.0,0-50
20785,city_28,0.939,Male,No relevent experience,Full time course,High School,,3.0,S,Public Sector,30.0,0.0,0-50
28699,city_16,0.91,Male,Has relevent experience,no_enrollment,,,4.0,M,Pvt Ltd,48.0,0.0,0-50
24337,city_114,0.926,Not specified,No relevent experience,no_enrollment,Graduate,STEM,14.0,S,Pvt Ltd,68.0,0.0,51-100
22966,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,M,Pvt Ltd,84.0,0.0,51-100
3133,city_157,0.769,Not specified,Has relevent experience,Full time course,Graduate,STEM,5.0,,,19.0,0.0,0-50
32482,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,L,Pvt Ltd,166.0,0.0,101-200
29879,city_46,0.762,Male,Has relevent experience,,Phd,STEM,15.0,S,Funded Startup,19.0,0.0,0-50
10209,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,145.0,0.0,101-200
1926,city_123,0.738,Not specified,No relevent experience,no_enrollment,Masters,STEM,15.0,S,Pvt Ltd,44.0,0.0,0-50
28490,city_167,0.921,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,35.0,0.0,0-50
8093,city_45,0.89,Female,Has relevent experience,no_enrollment,Graduate,STEM,16.0,S,Pvt Ltd,22.0,0.0,0-50
7452,city_114,0.926,Male,No relevent experience,Full time course,High School,,6.0,,,45.0,0.0,0-50
17465,city_10,0.895,Female,No relevent experience,Full time course,Graduate,STEM,7.0,,NGO,21.0,1.0,0-50
30817,city_160,0.92,Not specified,No relevent experience,Full time course,High School,,4.0,L,Pvt Ltd,4.0,0.0,0-50
23295,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,M,Pvt Ltd,216.0,0.0,201-350
12104,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,9.0,L,Pvt Ltd,14.0,0.0,0-50
5989,city_162,0.767,Not specified,No relevent experience,Full time course,Primary School,,3.0,,,50.0,1.0,0-50
11542,city_27,0.848,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Pvt Ltd,139.0,0.0,101-200
30339,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20.0,,Pvt Ltd,11.0,0.0,0-50
11696,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,,NGO,77.0,0.0,51-100
6449,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Public Sector,8.0,0.0,0-50
18824,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Other,20.0,L,Pvt Ltd,52.0,0.0,51-100
23056,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,S,Pvt Ltd,39.0,0.0,0-50
299,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,Public Sector,,0.0,
26304,city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,No Major,5.0,S,Pvt Ltd,83.0,0.0,51-100
31586,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,S,Pvt Ltd,4.0,0.0,0-50
28453,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,L,Pvt Ltd,18.0,0.0,0-50
18859,city_162,0.767,Male,No relevent experience,Full time course,High School,,3.0,,,49.0,0.0,0-50
23001,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,L,Pvt Ltd,166.0,0.0,101-200
16784,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,S,Pvt Ltd,32.0,0.0,0-50
22595,city_100,0.887,Male,Has relevent experience,no_enrollment,Primary School,,4.0,S,Pvt Ltd,14.0,0.0,0-50
730,city_103,0.92,Not specified,Has relevent experience,no_enrollment,High School,,5.0,M,NGO,140.0,0.0,101-200
12757,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Funded Startup,20.0,1.0,0-50
32758,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13.0,M,Pvt Ltd,23.0,0.0,0-50
5306,city_103,0.92,Not specified,Has relevent experience,,,,10.0,S,Funded Startup,14.0,0.0,0-50
23328,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3.0,,,,1.0,
28336,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,52.0,0.0,51-100
6304,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,19.0,M,Public Sector,142.0,0.0,101-200
32427,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,9.0,M,Public Sector,131.0,0.0,101-200
31368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,M,Pvt Ltd,314.0,0.0,201-350
13273,city_103,0.92,Not specified,No relevent experience,Full time course,Graduate,Humanities,0.0,S,Public Sector,196.0,1.0,101-200
31023,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Early Stage Startup,27.0,0.0,0-50
16948,city_21,0.624,Not specified,No relevent experience,Full time course,,,2.0,,,61.0,0.0,51-100
1161,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,6.0,,,82.0,0.0,51-100
27629,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,21.0,1.0,0-50
21443,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,M,Pvt Ltd,94.0,1.0,51-100
13383,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,78.0,0.0,51-100
10293,city_103,0.92,Male,No relevent experience,Part time course,,,9.0,,,77.0,1.0,51-100
11265,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,105.0,0.0,101-200
1973,city_126,0.479,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,L,Public Sector,22.0,0.0,0-50
14800,city_16,0.91,Female,Has relevent experience,no_enrollment,High School,,9.0,S,Pvt Ltd,12.0,0.0,0-50
32820,city_126,0.479,Female,No relevent experience,Part time course,Masters,STEM,9.0,,,99.0,1.0,51-100
30794,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,,,76.0,0.0,51-100
